Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,time_utc,time_ist,date_ist,hour_ist,day_of_week,day_of_month,TweetWordCount,TweetCharCount,TweetCategory,user_profile_id,time_utc,time_ist,date_ist,hour_ist,day_of_week,day_of_month,TweetWordCount,TweetCharCount,TweetCategory,user_profile_id
amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur #nulla,7179583141571830,2020-09-01 17:25 +0000,342.0,9.0,0.026315789,0.0,0,2.0,0.0,0,0,5,0,0,0,0,0,0,64.0,2.0,2020-09-01 17:25:00+00:00,2020-09-01 22:55:00+00:00,2020-09-01,22,Tuesday,1,34,225,Media,7179583141571830,2020-09-01 17:25:00+00:00,2020-09-01 22:55:00+00:00,2020-09-01,22,Tuesday,1,34,225,Media,7179583141571830
nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus #sapien,5037185933438630,2020-09-01 17:25 +0000,196.0,5.0,0.025510204,0.0,1,2.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-09-01 17:25:00+00:00,2020-09-01 22:55:00+00:00,2020-09-01,22,Tuesday,1,28,175,Other,5037185933438630,2020-09-01 17:25:00+00:00,2020-09-01 22:55:00+00:00,2020-09-01,22,Tuesday,1,28,175,Other,5037185933438630
cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum #in,2689881804219870,2020-09-01 17:24 +0000,132.0,3.0,0.022727273,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,29.0,0.0,2020-09-01 17:24:00+00:00,2020-09-01 22:54:00+00:00,2020-09-01,22,Tuesday,1,17,103,Media,2689881804219870,2020-09-01 17:24:00+00:00,2020-09-01 22:54:00+00:00,2020-09-01,22,Tuesday,1,17,103,Media,2689881804219870
platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit #neque,4578146821526520,2020-09-01 17:16 +0000,125.0,3.0,0.024,0.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,15.0,0.0,2020-09-01 17:16:00+00:00,2020-09-01 22:46:00+00:00,2020-09-01,22,Tuesday,1,32,208,Media,4578146821526520,2020-09-01 17:16:00+00:00,2020-09-01 22:46:00+00:00,2020-09-01,22,Tuesday,1,32,208,Media,4578146821526520
primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet #id,502386106954801,2020-09-01 17:11 +0000,118.0,8.0,0.06779661,0.0,1,0.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0,2020-09-01 17:11:00+00:00,2020-09-01 22:41:00+00:00,2020-09-01,22,Tuesday,1,23,154,Other,502386106954801,2020-09-01 17:11:00+00:00,2020-09-01 22:41:00+00:00,2020-09-01,22,Tuesday,1,23,154,Other,502386106954801
ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac #convallis,2525599018726140,2020-09-01 17:01 +0000,1101.0,231.0,0.209809264,0.0,0,2.0,3.0,217,0,9,0,0,0,0,0,0,0.0,0.0,2020-09-01 17:01:00+00:00,2020-09-01 22:31:00+00:00,2020-09-01,22,Tuesday,1,24,168,Links,2525599018726140,2020-09-01 17:01:00+00:00,2020-09-01 22:31:00+00:00,2020-09-01,22,Tuesday,1,24,168,Links,2525599018726140
id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis #natoque,2250189860829320,2020-09-01 16:57 +0000,145.0,1.0,0.006896552,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-09-01 16:57:00+00:00,2020-09-01 22:27:00+00:00,2020-09-01,22,Tuesday,1,24,153,Other,2250189860829320,2020-09-01 16:57:00+00:00,2020-09-01 22:27:00+00:00,2020-09-01,22,Tuesday,1,24,153,Other,2250189860829320
luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est #eu,2251843002672800,2020-09-01 16:28 +0000,179.0,1.0,0.005586592,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,28.0,0.0,2020-09-01 16:28:00+00:00,2020-09-01 21:58:00+00:00,2020-09-01,21,Tuesday,1,18,121,Media,2251843002672800,2020-09-01 16:28:00+00:00,2020-09-01 21:58:00+00:00,2020-09-01,21,Tuesday,1,18,121,Media,2251843002672800
aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere #eget,1503855150098960,2020-09-01 15:11 +0000,1677.0,77.0,0.045915325,4.0,1,20.0,0.0,33,2,17,0,0,0,0,0,0,0.0,0.0,2020-09-01 15:11:00+00:00,2020-09-01 20:41:00+00:00,2020-09-01,20,Tuesday,1,21,131,Links,1503855150098960,2020-09-01 15:11:00+00:00,2020-09-01 20:41:00+00:00,2020-09-01,20,Tuesday,1,21,131,Links,1503855150098960
hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas #integer,88213556456228,2020-09-01 15:01 +0000,210.0,4.0,0.019047619,0.0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-09-01 15:01:00+00:00,2020-09-01 20:31:00+00:00,2020-09-01,20,Tuesday,1,36,241,Other,88213556456228,2020-09-01 15:01:00+00:00,2020-09-01 20:31:00+00:00,2020-09-01,20,Tuesday,1,36,241,Other,88213556456228
curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus #pulvinar,4068611544004390,2020-09-01 11:55 +0000,444.0,11.0,0.024774775,0.0,0,0.0,0.0,7,0,4,0,0,0,0,0,0,0.0,0.0,2020-09-01 11:55:00+00:00,2020-09-01 17:25:00+00:00,2020-09-01,17,Tuesday,1,29,191,Links,4068611544004390,2020-09-01 11:55:00+00:00,2020-09-01 17:25:00+00:00,2020-09-01,17,Tuesday,1,29,191,Links,4068611544004390
quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #interdum,5404359755879000,2020-09-01 11:16 +0000,198.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-09-01 11:16:00+00:00,2020-09-01 16:46:00+00:00,2020-09-01,16,Tuesday,1,20,129,Other,5404359755879000,2020-09-01 11:16:00+00:00,2020-09-01 16:46:00+00:00,2020-09-01,16,Tuesday,1,20,129,Other,5404359755879000
interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque #sed,7019138095650310,2020-09-01 10:42 +0000,1012.0,22.0,0.02173913,0.0,0,8.0,2.0,0,5,4,0,0,0,0,0,0,187.0,3.0,2020-09-01 10:42:00+00:00,2020-09-01 16:12:00+00:00,2020-09-01,16,Tuesday,1,35,213,Media,7019138095650310,2020-09-01 10:42:00+00:00,2020-09-01 16:12:00+00:00,2020-09-01,16,Tuesday,1,35,213,Media,7019138095650310
in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui #augue,1754009518481310,2020-10-19 13:14 +0000,273.0,18.0,0.065934066,2.0,0,2.0,2.0,1,0,6,0,0,0,0,0,0,5.0,5.0,2020-10-19 13:14:00+00:00,2020-10-19 18:44:00+00:00,2020-10-19,18,Monday,19,33,205,Media,1754009518481310,2020-10-19 13:14:00+00:00,2020-10-19 18:44:00+00:00,2020-10-19,18,Monday,19,33,205,Media,1754009518481310
aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus #velit,6158354410932750,2020-10-17 13:42 +0000,547.0,30.0,0.054844607,1.0,1,9.0,4.0,4,0,1,0,0,0,0,0,0,198.0,10.0,2020-10-17 13:42:00+00:00,2020-10-17 19:12:00+00:00,2020-10-17,19,Saturday,17,25,167,Media,6158354410932750,2020-10-17 13:42:00+00:00,2020-10-17 19:12:00+00:00,2020-10-17,19,Saturday,17,25,167,Media,6158354410932750
a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper #nisl,5810847937106210,2020-10-17 03:11 +0000,1275.0,21.0,0.016470588,0.0,2,3.0,0.0,0,0,16,0,0,0,0,0,0,0.0,0.0,2020-10-17 03:11:00+00:00,2020-10-17 08:41:00+00:00,2020-10-17,8,Saturday,17,26,146,Other,5810847937106210,2020-10-17 03:11:00+00:00,2020-10-17 08:41:00+00:00,2020-10-17,8,Saturday,17,26,146,Other,5810847937106210
aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent #nisi,2376049662239370,2020-10-17 01:47 +0000,470.0,9.0,0.019148936,0.0,0,0.0,3.0,0,0,6,0,0,0,0,0,0,0.0,0.0,2020-10-17 01:47:00+00:00,2020-10-17 07:17:00+00:00,2020-10-17,7,Saturday,17,17,119,Other,2376049662239370,2020-10-17 01:47:00+00:00,2020-10-17 07:17:00+00:00,2020-10-17,7,Saturday,17,17,119,Other,2376049662239370
dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis #odio,466676604562365,2020-10-16 19:06 +0000,346.0,4.0,0.011560694,0.0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-10-16 19:06:00+00:00,2020-10-17 00:36:00+00:00,2020-10-17,0,Saturday,17,33,192,Other,466676604562365,2020-10-16 19:06:00+00:00,2020-10-17 00:36:00+00:00,2020-10-17,0,Saturday,17,33,192,Other,466676604562365
a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede #libero,9465303683869130,2020-10-16 14:30 +0000,17.0,1.0,0.058823529,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-10-16 14:30:00+00:00,2020-10-16 20:00:00+00:00,2020-10-16,20,Friday,16,30,192,Other,9465303683869130,2020-10-16 14:30:00+00:00,2020-10-16 20:00:00+00:00,2020-10-16,20,Friday,16,30,192,Other,9465303683869130
sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in #sapien,2437912962763150,2020-10-16 12:38 +0000,212.0,6.0,0.028301887,0.0,0,2.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,2020-10-16 12:38:00+00:00,2020-10-16 18:08:00+00:00,2020-10-16,18,Friday,16,27,157,Other,2437912962763150,2020-10-16 12:38:00+00:00,2020-10-16 18:08:00+00:00,2020-10-16,18,Friday,16,27,157,Other,2437912962763150
lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #aenean,9837385865806060,2020-10-16 11:43 +0000,1044.0,90.0,0.086206897,0.0,1,8.0,1.0,1,0,13,0,0,0,0,0,0,66.0,66.0,2020-10-16 11:43:00+00:00,2020-10-16 17:13:00+00:00,2020-10-16,17,Friday,16,21,130,Media,9837385865806060,2020-10-16 11:43:00+00:00,2020-10-16 17:13:00+00:00,2020-10-16,17,Friday,16,21,130,Media,9837385865806060
lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis #vestibulum,4638390218140660,2020-10-16 03:21 +0000,153.0,5.0,0.032679739,0.0,0,0.0,0.0,0,0,4,0,0,0,0,0,0,26.0,1.0,2020-10-16 03:21:00+00:00,2020-10-16 08:51:00+00:00,2020-10-16,8,Friday,16,29,191,Media,4638390218140660,2020-10-16 03:21:00+00:00,2020-10-16 08:51:00+00:00,2020-10-16,8,Friday,16,29,191,Media,4638390218140660
urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla #interdum,8582214433766120,2020-10-15 18:54 +0000,396.0,10.0,0.025252525,0.0,1,7.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-10-15 18:54:00+00:00,2020-10-16 00:24:00+00:00,2020-10-16,0,Friday,16,33,209,Other,8582214433766120,2020-10-15 18:54:00+00:00,2020-10-16 00:24:00+00:00,2020-10-16,0,Friday,16,33,209,Other,8582214433766120
faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit #ut,7998491679001950,2020-10-15 16:46 +0000,1668.0,166.0,0.099520384,2.0,2,26.0,0.0,15,4,13,0,0,0,0,0,0,104.0,104.0,2020-10-15 16:46:00+00:00,2020-10-15 22:16:00+00:00,2020-10-15,22,Thursday,15,20,122,Media,7998491679001950,2020-10-15 16:46:00+00:00,2020-10-15 22:16:00+00:00,2020-10-15,22,Thursday,15,20,122,Media,7998491679001950
vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque #sit,7658659023581680,2020-10-15 15:04 +0000,177.0,2.0,0.011299435,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-10-15 15:04:00+00:00,2020-10-15 20:34:00+00:00,2020-10-15,20,Thursday,15,34,224,Other,7658659023581680,2020-10-15 15:04:00+00:00,2020-10-15 20:34:00+00:00,2020-10-15,20,Thursday,15,34,224,Other,7658659023581680
vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in #morbi,9444882904448970,2020-10-15 14:00 +0000,600.0,1.0,0.001666667,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-10-15 14:00:00+00:00,2020-10-15 19:30:00+00:00,2020-10-15,19,Thursday,15,32,213,Other,9444882904448970,2020-10-15 14:00:00+00:00,2020-10-15 19:30:00+00:00,2020-10-15,19,Thursday,15,32,213,Other,9444882904448970
nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc #accumsan,5680703373378360,2020-10-15 13:53 +0000,227.0,7.0,0.030837004,0.0,1,4.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-10-15 13:53:00+00:00,2020-10-15 19:23:00+00:00,2020-10-15,19,Thursday,15,36,224,Other,5680703373378360,2020-10-15 13:53:00+00:00,2020-10-15 19:23:00+00:00,2020-10-15,19,Thursday,15,36,224,Other,5680703373378360
lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium #blandit,8506709394888600,2020-10-14 19:46 +0000,245.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-10-14 19:46:00+00:00,2020-10-15 01:16:00+00:00,2020-10-15,1,Thursday,15,30,196,Other,8506709394888600,2020-10-14 19:46:00+00:00,2020-10-15 01:16:00+00:00,2020-10-15,1,Thursday,15,30,196,Other,8506709394888600
libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum #tortor,5322569472839230,2020-10-14 17:37 +0000,160.0,6.0,0.0375,0.0,0,2.0,0.0,0,0,3,0,0,0,0,0,0,16.0,1.0,2020-10-14 17:37:00+00:00,2020-10-14 23:07:00+00:00,2020-10-14,23,Wednesday,14,34,221,Media,5322569472839230,2020-10-14 17:37:00+00:00,2020-10-14 23:07:00+00:00,2020-10-14,23,Wednesday,14,34,221,Media,5322569472839230
suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #massa,6519864701886400,2020-10-14 17:36 +0000,572.0,26.0,0.045454545,1.0,0,7.0,0.0,15,0,3,0,0,0,0,0,0,0.0,0.0,2020-10-14 17:36:00+00:00,2020-10-14 23:06:00+00:00,2020-10-14,23,Wednesday,14,32,194,Links,6519864701886400,2020-10-14 17:36:00+00:00,2020-10-14 23:06:00+00:00,2020-10-14,23,Wednesday,14,32,194,Links,6519864701886400
praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #eu,5051849392864310,2020-10-14 15:49 +0000,238.0,3.0,0.012605042,0.0,0,1.0,1.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-10-14 15:49:00+00:00,2020-10-14 21:19:00+00:00,2020-10-14,21,Wednesday,14,32,216,Other,5051849392864310,2020-10-14 15:49:00+00:00,2020-10-14 21:19:00+00:00,2020-10-14,21,Wednesday,14,32,216,Other,5051849392864310
suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula #tempus,7006136363661670,2020-10-14 12:24 +0000,836.0,4.0,0.004784689,0.0,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-10-14 12:24:00+00:00,2020-10-14 17:54:00+00:00,2020-10-14,17,Wednesday,14,17,101,Other,7006136363661670,2020-10-14 12:24:00+00:00,2020-10-14 17:54:00+00:00,2020-10-14,17,Wednesday,14,17,101,Other,7006136363661670
sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam #quisque,4329163532410530,2020-10-13 15:08 +0000,933.0,34.0,0.036441586,3.0,0,8.0,1.0,14,0,6,0,0,0,0,0,0,175.0,2.0,2020-10-13 15:08:00+00:00,2020-10-13 20:38:00+00:00,2020-10-13,20,Tuesday,13,27,162,Media,4329163532410530,2020-10-13 15:08:00+00:00,2020-10-13 20:38:00+00:00,2020-10-13,20,Tuesday,13,27,162,Media,4329163532410530
odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique #et,9061538301136000,2020-10-13 02:38 +0000,181.0,2.0,0.011049724,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-10-13 02:38:00+00:00,2020-10-13 08:08:00+00:00,2020-10-13,8,Tuesday,13,17,108,Other,9061538301136000,2020-10-13 02:38:00+00:00,2020-10-13 08:08:00+00:00,2020-10-13,8,Tuesday,13,17,108,Other,9061538301136000
eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus #montes,2668932968823590,2020-10-13 02:28 +0000,1246.0,37.0,0.029695024,0.0,1,9.0,1.0,0,0,26,0,0,0,0,0,0,0.0,0.0,2020-10-13 02:28:00+00:00,2020-10-13 07:58:00+00:00,2020-10-13,7,Tuesday,13,17,107,Other,2668932968823590,2020-10-13 02:28:00+00:00,2020-10-13 07:58:00+00:00,2020-10-13,7,Tuesday,13,17,107,Other,2668932968823590
quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna #adipiscing,1256971279242880,2020-10-13 00:37 +0000,996.0,40.0,0.040160643,2.0,0,8.0,0.0,8,0,18,0,0,0,0,0,0,154.0,4.0,2020-10-13 00:37:00+00:00,2020-10-13 06:07:00+00:00,2020-10-13,6,Tuesday,13,18,117,Media,1256971279242880,2020-10-13 00:37:00+00:00,2020-10-13 06:07:00+00:00,2020-10-13,6,Tuesday,13,18,117,Media,1256971279242880
nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices #sit,3072016082228360,2020-10-12 18:59 +0000,175.0,8.0,0.045714286,0.0,0,2.0,0.0,0,0,2,0,0,0,0,0,0,60.0,4.0,2020-10-12 18:59:00+00:00,2020-10-13 00:29:00+00:00,2020-10-13,0,Tuesday,13,36,220,Media,3072016082228360,2020-10-12 18:59:00+00:00,2020-10-13 00:29:00+00:00,2020-10-13,0,Tuesday,13,36,220,Media,3072016082228360
nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus #tempus,2815271316032430,2020-10-12 17:27 +0000,153.0,2.0,0.013071895,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-10-12 17:27:00+00:00,2020-10-12 22:57:00+00:00,2020-10-12,22,Monday,12,24,165,Other,2815271316032430,2020-10-12 17:27:00+00:00,2020-10-12 22:57:00+00:00,2020-10-12,22,Monday,12,24,165,Other,2815271316032430
in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut #orci,8908093747872810,2020-10-12 16:48 +0000,166.0,3.0,0.018072289,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28.0,3.0,2020-10-12 16:48:00+00:00,2020-10-12 22:18:00+00:00,2020-10-12,22,Monday,12,31,210,Media,8908093747872810,2020-10-12 16:48:00+00:00,2020-10-12 22:18:00+00:00,2020-10-12,22,Monday,12,31,210,Media,8908093747872810
donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor #vivamus,5668348130329130,2020-10-12 01:49 +0000,588.0,9.0,0.015306122,0.0,1,1.0,0.0,4,0,3,0,0,0,0,0,0,0.0,0.0,2020-10-12 01:49:00+00:00,2020-10-12 07:19:00+00:00,2020-10-12,7,Monday,12,24,136,Links,5668348130329130,2020-10-12 01:49:00+00:00,2020-10-12 07:19:00+00:00,2020-10-12,7,Monday,12,24,136,Links,5668348130329130
donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices #pharetra,5055357604723350,2020-10-12 00:45 +0000,1119.0,102.0,0.091152815,0.0,0,13.0,6.0,0,0,13,0,0,0,0,0,0,70.0,70.0,2020-10-12 00:45:00+00:00,2020-10-12 06:15:00+00:00,2020-10-12,6,Monday,12,36,240,Media,5055357604723350,2020-10-12 00:45:00+00:00,2020-10-12 06:15:00+00:00,2020-10-12,6,Monday,12,36,240,Media,5055357604723350
eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus #libero,4335719870727940,2020-10-11 17:32 +0000,1001.0,7.0,0.006993007,0.0,1,4.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-10-11 17:32:00+00:00,2020-10-11 23:02:00+00:00,2020-10-11,23,Sunday,11,19,124,Other,4335719870727940,2020-10-11 17:32:00+00:00,2020-10-11 23:02:00+00:00,2020-10-11,23,Sunday,11,19,124,Other,4335719870727940
penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem #proin,4025848005289730,2020-10-11 02:07 +0000,993.0,93.0,0.093655589,0.0,1,18.0,0.0,52,4,6,0,0,0,0,0,0,12.0,12.0,2020-10-11 02:07:00+00:00,2020-10-11 07:37:00+00:00,2020-10-11,7,Sunday,11,21,144,Media,4025848005289730,2020-10-11 02:07:00+00:00,2020-10-11 07:37:00+00:00,2020-10-11,7,Sunday,11,21,144,Media,4025848005289730
